TRACTID,LATITUDE,LONGITUDE,WALK,BIKE,TRANSIT,DRIVE,SHORTEST
4620,43.81135015,-79.31966922,18057,6599,4910,2306,3
4621,43.81473246,-79.31768969,18422,6706,3581,2325,3
4622,43.81418069,-79.2176036,20280,7018,4860,2442,3
4623,43.8118182,-79.20881419,20468,6981,4433,2452,3
4624,43.79648387,-79.13997531,20823,6731,3600,2434,3
4656,43.83086558,-79.29481208,20796,7420,3145,2544,3
4657,43.86301869,-79.34267073,22142,8199,4506,2468,3
4658,43.85872345,-79.36103887,21329,7882,5067,2341,3
4659,43.84912429,-79.27107011,22957,8216,4886,2415,3
4685,43.60338288,-79.65038041,19544,6416,5467,2372,3
4694,43.8150358,-79.33229851,17928,6519,4529,2180,3
4695,43.74992965,-79.6120088,19075,6843,5066,2454,3
4696,43.86453313,-79.41990717,20262,8582,4795,2581,3
4719,43.80282191,-79.17828154,20541,7099,4295,2430,3
4720,43.80232576,-79.31348141,17493,5640,4732,2212,3
4721,43.84626096,-79.50575542,21459,7464,3466,2844,3
4722,43.7407539,-79.61583462,19687,6991,4649,2284,3
4723,43.7996429,-79.57000919,21341,7555,4851,2715,3
4724,43.7888186,-79.60979144,21674,7711,5402,2673,3
4725,43.84333475,-79.28594314,22205,7939,4852,2421,3
4729,43.8816259,-79.27887999,25744,9373,3728,2740,3
4739,43.80313089,-79.22280429,19235,6630,3834,2424,3
4740,43.80401956,-79.21436526,19827,6755,3925,2382,3
4741,43.5959453,-79.62619016,17540,5363,4350,2213,3
4742,43.54795203,-79.66844299,21772,6745,3615,2343,3
4743,43.57218471,-79.68305798,23170,6992,3960,2677,3
4744,43.5834063,-79.67261587,21516,6473,4208,2452,3
4745,43.69683896,-79.78008881,29869,9682,3934,2760,3
4746,43.72495022,-79.73420981,27404,8914,4531,2656,3
4747,43.72224727,-79.70457867,24704,8898,4076,2752,3
4748,43.72726849,-79.70863143,25089,8942,3922,2695,3
4749,43.88094177,-79.95615564,45933,15276,200000,3739,3
4750,43.83231406,-80.02958065,51257,15962,200000,3834,3
4751,43.72634938,-79.77893853,30504,10398,5884,2746,3
4752,43.70899216,-79.79795469,31299,10237,4638,2964,3
4753,43.83546068,-79.11741609,24186,7769,4389,2725,3
4754,43.82786085,-79.03421022,29471,9351,4480,2851,3
4755,43.68556933,-79.41582971,4837,2007,1314,1782,2
4756,43.69026292,-79.42771551,5672,2382,1912,1955,2
4757,43.79646337,-79.46477856,15441,5710,3949,2683,3
4758,44.01040003,-79.48579566,33074,12495,6088,3538,3
4765,43.81138075,-79.27432031,19600,6334,3789,2495,3
4766,43.82279082,-79.4394059,17449,7395,4709,2593,3
4767,43.62248244,-79.61321482,16347,5416,4138,2169,3
4768,43.615137,-79.62096284,16929,5621,4464,2240,3
4769,43.60867914,-79.62810159,17581,5780,4528,2160,3
4770,43.579609,-79.66107387,20452,6187,3083,2436,3
4771,43.56894699,-79.67182505,21312,6445,2469,2612,2
4772,43.90168673,-80.11283793,58323,18526,7745,4366,3
4814,43.5959417,-79.65837174,20340,6087,4987,2477,3
4857,44.01952904,-80.06077552,58896,19296,200000,5027,3
4901,43.90800405,-80.12456147,58271,18635,7320,4471,3
4985,43.86192476,-79.45393422,20452,9233,3824,2669,3
4986,43.80376447,-79.46566589,15954,5777,4254,2739,3
4987,43.80083951,-79.47759304,16326,5882,3925,2590,3
4988,43.85102825,-79.38719891,20252,7478,5852,2356,3
4989,43.85509431,-79.4000684,19897,7764,4985,2413,3
4990,43.86797566,-79.43131302,20041,8693,3966,2692,3
4991,43.85959565,-79.43023475,19252,8778,4960,2618,3
5006,44.14725488,-79.86229415,59029,18501,26370,5012,3
5011,43.87720535,-79.29879738,24581,9011,4009,2601,3
5012,43.86842395,-79.29409771,24012,8425,3176,2502,3
5013,43.87974146,-79.35286582,23471,8613,5681,2480,3
5014,43.79807959,-79.43241007,14613,6231,3915,2711,3
5018,43.54405563,-79.63522499,19753,5927,5772,1987,3
5035,43.53358095,-79.65268197,21278,6336,3384,2144,3
5036,43.54874189,-79.6938215,23653,7365,4280,2620,3
5037,43.54336632,-79.70137096,24210,7544,4384,2553,3
5038,43.58745513,-79.77560313,29406,9326,4138,2736,3
5039,43.57183216,-79.77397698,29569,9187,5477,2840,3
5040,43.56445688,-79.7677947,29045,9061,5445,2741,3
5041,43.56225515,-79.75910115,28447,8867,4591,2717,3
5042,43.46168755,-79.69609247,27686,8413,3957,2435,3
5047,44.05381184,-79.43436185,37372,12379,5271,3115,3
5048,44.2408438,-79.45907194,52924,16271,7355,3837,3
5053,43.46158232,-79.73460574,29471,8715,5250,2747,3
5054,43.46946489,-79.72576483,28879,8627,5235,2770,3
5055,43.92466161,-80.08933404,55760,17723,6185,4278,3
5056,43.92284603,-80.12059806,58039,18539,6666,4539,3
5057,43.44019457,-79.72897699,30579,9010,4810,2669,3
5058,43.43379833,-79.7253962,30674,9194,4463,2615,3
5059,43.4738297,-79.68844131,26883,8106,3946,2431,3
5060,43.48280069,-79.67953791,26164,7904,4294,2327,3
5104,43.46992979,-79.69746379,27584,8224,3712,2432,3
5107,43.81456278,-79.13194846,21930,7266,5113,2552,3
5108,43.82651539,-79.14898762,23482,7819,200000,2728,3
5109,43.82807347,-79.13307928,23498,7811,4926,2735,3
5110,43.83632211,-79.12843262,24318,8002,4497,2709,3
5114,43.80468031,-79.42927642,15145,6346,3904,2670,3
5116,43.58931292,-79.70857556,24060,7193,4067,2719,3
5117,43.5796334,-79.6959437,23744,7065,4681,2819,3
5118,43.58420593,-79.68790363,22810,6765,4283,2671,3
5119,43.5893264,-79.68303384,22211,6737,5620,2571,3
5120,43.6073404,-79.68366099,22324,6797,5550,2520,3
5121,43.59769654,-79.6715164,21249,6366,5221,2520,3
5122,43.66335493,-79.71739247,25418,8732,5591,2674,3
5123,43.65813587,-79.7335181,26169,8935,4666,2555,3
5124,43.6512479,-79.72499404,26102,9078,4981,2494,3
5145,44.22005487,-79.4592236,51070,15730,6914,3797,3
5153,43.89227128,-79.73530762,34591,11377,5767,3612,3
5154,43.53276042,-79.71458459,25291,7827,5146,2560,3
5155,43.52164896,-79.70203648,24919,7753,4629,2442,3
5156,43.5236071,-79.69285006,24181,7536,4741,2380,3
5157,43.56763015,-79.73620262,26587,8443,4025,2878,3
5163,43.73313622,-79.806913,32340,10624,5748,2846,3
5175,43.5720335,-79.73042268,25947,7963,3887,2811,3
5178,43.58439404,-79.62904491,18026,5535,2607,2145,3
5182,43.8012984,-79.4412648,15248,6412,3955,2799,3
5183,43.80904438,-79.45333637,15834,5850,4248,2658,3
5184,43.81730726,-79.464817,17069,6226,5036,2487,3
5185,43.78302673,-79.61784188,21585,7628,5436,2575,3
5186,43.7908222,-79.63940714,23188,8127,6370,2624,3
5187,43.87290349,-79.38762148,22192,7919,6137,2415,3
5188,43.86698087,-79.40418181,20842,8083,5903,2535,3
5189,43.89997131,-79.42640223,23348,9155,6147,2706,3
5190,43.90152307,-79.43690606,22966,9386,5311,2864,3
5191,43.98545036,-79.48215607,31039,12152,5340,3345,3
5196,43.843164,-78.98798124,31974,10235,4853,2972,3
5197,43.86587597,-79.03432857,29258,9105,4199,2868,3
5198,43.85231714,-79.09986071,26312,8449,200000,2923,3
5199,44.1218071,-79.12446163,50563,17197,10034,4225,3
5200,44.09222795,-79.11142409,49569,16935,8681,4068,3
5201,43.85536465,-79.43910372,19112,8886,5002,2610,3
5202,43.85303962,-79.45186498,19593,9140,3631,2627,3
5203,43.86464192,-79.44118292,19980,8928,5334,2798,3
5213,44.2300255,-79.48907737,53516,16381,200000,4057,3
5214,43.86171125,-79.05296729,28381,8927,4705,2865,3
5283,44.10595501,-79.55762982,43173,15155,5810,3855,3
5284,44.10329299,-79.58485359,45269,13808,6937,3839,3
5285,44.16376901,-79.86310574,59777,18709,26761,4972,3
5300,43.84138256,-79.09717756,25216,7990,4013,2789,3
5301,43.84465709,-79.08421604,25724,8243,3598,2763,3
5311,43.70725996,-79.34043306,7276,2716,3159,1792,3
5312,43.70472065,-79.34517401,7195,2681,3127,1755,3
5313,43.71590545,-79.32926365,8515,2770,3075,1712,3
5314,43.70205577,-79.59080063,16586,5622,2905,2001,3
5353,43.66790719,-79.38725357,2233,903,919,1275,1
5354,43.6643358,-79.38925307,2010,846,815,1227,2
5355,43.82445137,-79.29118067,20403,7293,3016,2511,3
5356,43.81785862,-79.28825187,19823,7146,3612,2578,3
5357,43.64347358,-79.43470196,3719,1428,2318,1460,1
5358,43.65537545,-79.46606562,6160,2357,1731,1621,3
5359,43.65612681,-79.46262053,5946,2336,1482,1599,2
5360,43.71167585,-79.39547368,6291,2532,1852,2027,2
5361,43.70894254,-79.3946847,6054,2485,1614,1997,2
5362,43.74946608,-79.59102737,17941,6619,3791,2628,3
5365,43.75882291,-79.58498881,18198,6411,3961,2694,3
5385,43.70879018,-79.35286593,7177,2649,3062,1914,3
5400,43.82356385,-79.25876723,20895,7591,4903,2538,3
5401,43.82448133,-79.27624986,20737,7448,4381,2649,3
5402,43.81970012,-79.27859495,20169,7330,4413,2555,3
5403,43.82699658,-79.28117234,20799,7514,3304,2613,3
5404,43.70150934,-79.34109097,7180,2676,2676,1809,3
5405,43.77803793,-79.45176721,13338,4976,3729,2653,3
5406,43.77381491,-79.45278174,13065,4915,3497,2629,3
5407,43.70076316,-79.28422808,9092,3522,2430,2141,3
5408,43.69855012,-79.27979421,8949,2944,2149,2262,2
5410,43.39719092,-79.71196726,32402,9240,4406,2783,3
5439,43.74848372,-79.57926071,17477,6401,3331,2561,3
5463,43.79291841,-79.12954256,21170,6569,3234,2641,3
5464,43.76273114,-79.49866268,15337,5243,3073,2853,3
5465,43.76503035,-79.34630664,12530,4642,3489,1928,3
5466,43.75327323,-79.33923558,12408,4393,3529,1880,3
5467,43.7313508,-79.25387268,12035,4027,1713,2530,2
5468,43.7258672,-79.25128987,11736,3984,2125,2553,2
5480,43.76921063,-79.48647472,14796,5238,2820,2830,2
5481,43.82489732,-79.27383531,20740,7522,3893,2585,3
5518,43.91711432,-79.86598222,40253,13367,200000,3968,3
5526,43.40407342,-79.70482889,31667,9021,4582,2771,3
5536,43.6150616,-79.67723701,21381,7059,4095,2373,3
5537,43.6140493,-79.65219087,19755,6453,4074,2410,3
5538,43.60913376,-79.66070301,20229,6708,3898,2384,3
5539,43.65067613,-79.74382734,26805,8083,5191,2547,3
5540,43.67445192,-79.78063487,29959,9799,3861,2906,3
5547,43.74462717,-79.50376197,14367,4814,3405,2672,3
5548,43.7439115,-79.77900361,30707,10229,6637,2729,3
5549,43.66257524,-79.74631908,27244,9023,4855,2707,3
5550,43.66739328,-79.74102949,26923,8818,4607,2654,3
5554,43.95298714,-79.7954267,40562,13660,200000,3962,3
5555,43.65981573,-79.7578271,28001,9423,4856,2697,3
5556,43.65357529,-79.75190703,27402,9027,5120,2666,3
5571,43.73040254,-79.3361685,9641,3159,3509,1813,3
5572,43.76086906,-79.51521038,15850,5137,3691,2560,3
5573,43.7635961,-79.51189407,15866,5229,3798,2562,3
5574,43.79789378,-79.40702779,14348,5872,3397,2479,3
5575,43.7923227,-79.40649312,13803,5717,3529,2415,3
5576,43.80651549,-79.36084159,16249,6207,4011,2211,3
5577,43.80990988,-79.35283106,16749,6474,4302,2136,3
5578,43.74698809,-79.21503999,14418,4819,2517,2678,2
5592,43.72934171,-79.32693923,9956,3331,4245,1730,3
5593,43.77873877,-79.37961687,13485,5247,3369,2215,3
5594,43.77901758,-79.39826571,12791,5084,3401,2232,3
5595,43.77005626,-79.39538422,11977,4884,3065,2141,3
5596,43.74392063,-79.5111501,14365,4717,3852,2610,3
5604,43.74358854,-79.58826112,17374,6603,3326,2532,3
5605,43.68650878,-79.30689707,6739,2316,1080,1979,2
5606,43.68929782,-79.29685746,7300,2458,1096,2083,2
5607,43.67497605,-79.34072896,4316,1614,2321,1610,3
5608,43.6770531,-79.33486689,4685,1693,1925,1689,3
5609,43.73811284,-79.21214767,13952,4640,2727,2709,3
5610,43.73623488,-79.27478803,12309,4194,2097,2206,2
5611,43.73869526,-79.26786452,12717,4461,2001,2353,2
5615,43.72094279,-79.58171982,16420,5868,3116,2218,3
5616,43.72982368,-79.61067784,18743,6728,5241,2320,3
5617,43.73027197,-79.59505599,17548,6202,4331,2312,3
5618,43.69824698,-79.49816318,10129,3375,2079,2214,2
5619,43.69999079,-79.49140682,10160,3384,2724,2297,3
5637,43.73831689,-79.26238155,12869,4568,1771,2418,2
5638,43.73883932,-79.25497471,12741,4716,1836,2462,2
5639,43.7365623,-79.24283252,12699,4172,2130,2545,2
5640,43.79058917,-79.2050151,18493,6456,4072,2232,3
5641,43.78897133,-79.1979624,18601,6552,3752,2308,3
5642,43.79828125,-79.33087864,16310,6128,4295,2058,3
5643,43.79996984,-79.32330232,16843,6236,4493,2173,3
5694,43.86865305,-79.52594486,24266,8278,6517,2913,3
5695,43.86245517,-79.52346074,23621,8140,3438,2915,3
5705,43.68528212,-79.47042484,7866,2731,2362,2137,3
5706,43.68654743,-79.46537889,7932,2837,2650,2170,3
5707,43.64852579,-79.53155288,10396,3683,2453,1908,3
5708,43.64532175,-79.52862197,10280,3527,2232,1912,3
5709,43.71544239,-79.33393974,8299,2858,3157,1687,3
5714,43.77232932,-79.343867,13295,5107,2868,1986,3
5715,43.77141821,-79.33284138,14564,5445,3612,1972,3
