TRACTID,LATITUDE,LONGITUDE,WALK,BIKE,TRANSIT,DRIVE,SHORTEST
2967,43.70443939,-79.37023492,16241,5270,3939,2346,3
2968,43.74689935,-79.25919777,24094,8458,4356,2333,3
2969,43.71651367,-79.36261635,16568,5378,4633,2269,3
2970,43.74488179,-79.23536419,25431,8391,4172,2516,3
2971,43.75509965,-79.21861905,26162,8997,5365,2448,3
2972,43.75850939,-79.20843853,26774,9205,5451,2496,3
2973,43.75953163,-79.18629483,28505,9094,5157,2609,3
2974,43.76634048,-79.18006403,28573,9339,5440,2598,3
2997,43.82576338,-79.23640444,29632,9283,7242,2568,3
3009,43.57947442,-79.71818757,14058,3920,3747,1956,3
3010,43.7154209,-79.73993234,10163,2946,3747,1835,3
3011,43.73702601,-79.74608187,10575,3230,3946,1853,3
3012,43.73223701,-79.73907184,10109,2970,4133,1890,3
3019,43.75553824,-79.44861676,14268,5350,3770,1679,3
3020,43.74937855,-79.44685454,13673,4171,4259,1644,3
3021,43.77964606,-79.33208938,21530,8007,4737,2005,3
3022,43.78897508,-79.33645325,22068,7848,4951,2032,3
3023,43.79062112,-79.34766287,21731,7659,4549,2096,3
3024,43.78820479,-79.36072919,20872,7077,4464,2085,3
3025,43.8328324,-79.22516169,30770,9595,6878,2642,3
3034,43.81874202,-79.20287624,30313,9912,7504,2488,3
3039,43.72684014,-79.64347006,4650,1499,1591,1287,3
3040,43.72424162,-79.72665511,9133,2604,2917,1899,3
3041,43.74679942,-79.73559104,10557,3034,3646,1926,3
3042,43.74155606,-79.72859343,9504,2888,3359,1918,3
3043,43.73680377,-79.72137326,9098,2666,3240,1919,3
3044,43.73146157,-79.71552361,8510,2416,3083,1798,3
3045,43.71773668,-79.71976255,8602,2474,2378,1844,3
3046,43.71301666,-79.71414272,8267,2427,2699,1760,3
3049,43.76954951,-79.43472008,16020,5430,4429,1951,3
3050,43.75181331,-79.5213966,11349,3758,3862,1509,3
3051,43.66424943,-79.38229832,16569,4888,2355,2428,2
3052,43.787757,-79.44885477,16924,5707,4729,2104,3
3053,43.78699444,-79.44214262,16901,5597,4531,2122,3
3061,43.79346186,-79.43008238,18125,5886,4391,2208,3
3062,43.79027191,-79.38522732,19755,6539,4243,2006,3
3063,43.80081704,-79.38530039,20566,6660,5029,2148,3
3064,43.70032461,-79.39198118,14820,4811,3148,2353,3
3065,43.73036148,-79.63437314,5014,1496,2166,1228,3
3066,43.71610824,-79.65306381,3763,1035,1532,1248,1
3067,43.7218099,-79.64890889,4152,1145,1439,1374,1
3068,43.5462578,-79.59064439,14865,4173,4573,1760,3
3069,43.55821998,-79.5781872,13627,3819,4274,1719,3
3070,43.59704188,-79.73664319,14113,4240,4155,1702,3
3082,43.74500677,-79.20407102,27372,8877,4899,2690,3
3083,43.69884305,-79.39161254,14788,4774,3104,2361,3
3084,43.71436945,-79.37397835,15918,5251,4412,2162,3
3085,43.69469093,-79.27739051,22872,6654,4211,2793,3
3086,43.72334731,-79.26718217,23266,7604,4064,2722,3
3087,43.72836734,-79.27317455,22585,7688,3857,2549,3
3091,43.76260649,-79.19463693,27653,8983,4709,2528,3
3101,43.86976436,-79.05730859,40307,13017,6404,3007,3
3157,43.6170833,-79.48186096,12009,3340,4138,1769,3
3188,43.866772,-79.0689307,39933,12939,6762,3022,3
3190,43.84995166,-79.05394869,39235,12610,7176,2786,3
3212,43.8584348,-79.06400771,39129,12741,7656,2897,3
3213,43.65135459,-79.59018493,3973,1055,2669,1365,1
3214,43.68294197,-79.54690973,5137,1674,2336,1319,3
3215,43.69150574,-79.55077761,4493,1434,1118,1268,2
3216,43.68658787,-79.53462556,5860,1907,2756,1408,3
3217,43.68770581,-79.52252654,6684,2079,2182,1492,3
3224,43.73954836,-79.57271577,7495,2301,2985,1582,3
3225,43.73703934,-79.55740939,7770,2723,2989,1497,3
3234,43.86030674,-79.04440937,40057,12888,7283,2770,3
3235,43.69699554,-79.55328466,4323,1445,912,1289,2
3236,43.70040691,-79.55729203,4445,1432,1272,1231,3
3237,43.66878871,-79.38420286,16186,4800,2587,2598,2
3238,43.73519054,-79.58535966,6304,1995,2353,1480,3
3266,43.63393908,-79.41255641,15138,4227,2904,1800,3
3278,43.65440623,-79.54638194,6103,1639,1937,1405,3
3282,43.62614589,-79.47943159,11809,3241,3591,1611,3
3300,43.65883135,-79.46749617,11437,3409,2224,2061,3
3303,43.65958714,-79.4640768,11527,3461,2249,2009,3
3309,43.64555614,-79.4637677,11904,3339,2544,1858,3
3312,43.64575343,-79.47415925,10835,3079,2353,1762,3
3313,43.61406395,-79.51527286,10613,2871,3223,1409,3
3362,43.81518135,-79.37598361,22345,7230,5007,2324,3
3363,43.8098767,-79.39197738,21105,7021,4767,2177,3
3394,43.6453123,-79.54219344,6746,1829,1954,1355,3
3406,44.16028573,-79.80247184,44891,12649,200000,3923,3
3409,43.85690526,-79.08898024,38511,12655,6636,2845,3
3454,43.84914157,-79.42421323,23115,7370,4181,2043,3
3455,43.85295987,-79.41662066,23667,7412,4306,2061,3
3456,43.81249245,-79.41466704,20415,6543,4058,2010,3
3457,43.83307789,-79.41076149,23253,7607,3998,1888,3
3458,43.82918111,-79.39688302,22674,7404,4903,1975,3
3462,43.87144413,-79.08748422,39872,13012,6655,2970,3
3463,43.70725554,-79.36474355,16696,5462,4106,2424,3
3477,43.76509187,-79.32773188,20425,7078,5516,1980,3
3484,43.72594714,-79.47725295,10632,3311,3439,1485,3
3485,43.66797356,-79.43544754,12771,3979,2597,2300,3
3486,43.66346208,-79.43353474,13191,3904,2258,2287,2
3487,43.66719959,-79.44251635,12477,3891,2575,2239,3
3488,43.78760716,-79.28406085,24505,8886,3743,2118,3
3493,43.78715232,-79.21492979,27765,10058,7217,2164,3
3494,43.72042897,-79.40769477,13693,4771,3551,1962,3
3495,43.77614934,-79.20611872,27686,9923,7463,2397,3
3496,43.76683941,-79.2122067,26755,9821,6187,2384,3
3497,43.77153607,-79.23578022,25955,9361,5279,2221,3
3498,43.76765637,-79.24479686,25400,9240,5369,2215,3
3501,43.77040604,-79.28269771,23343,8744,4684,1928,3
3502,43.75942421,-79.27654315,23419,8512,4422,2122,3
3503,43.75299767,-79.28222433,22494,8187,4646,2244,3
3504,43.77306478,-79.31335802,21828,8382,4899,2019,3
3505,43.77576504,-79.3010804,22656,8613,5179,2046,3
3506,43.77802334,-79.29125087,23258,8822,4728,2119,3
3507,43.79291467,-79.30910967,23650,8242,5642,2255,3
3508,43.78969215,-79.31834356,23027,8140,5619,2164,3
3509,43.71477926,-79.40611601,13970,4675,4211,1935,3
3511,43.7880309,-79.27410453,24928,9084,4390,2283,3
3512,43.80128832,-79.27988737,25600,8780,6213,2376,3
3513,43.72047291,-79.44197993,11851,3770,2655,1642,3
3514,43.78587756,-79.26197467,25527,9389,4798,2154,3
3515,43.79446002,-79.21978407,28191,10167,6058,2241,3
3516,43.88627542,-79.26763884,32884,10624,5353,2621,3
3517,43.72238193,-79.43486845,12203,4494,2930,1669,3
3518,43.77265271,-79.42548746,16662,5569,3448,1966,3
3519,43.50137416,-79.62418352,19822,5459,5792,2134,3
3524,43.78065933,-79.57941767,11596,3622,3288,1548,3
3533,43.87210559,-79.45100242,24189,7423,4568,2243,3
3534,43.88132378,-79.45296861,25080,7690,5127,2325,3
3535,44.00225612,-79.47775059,35352,10397,6230,2971,3
3536,44.04516106,-79.46215922,39633,11558,7001,3127,3
3539,44.08903837,-79.48963736,42864,12320,6868,3105,3
3540,43.5660059,-79.56980603,12842,3686,4224,1695,3
3542,43.82505462,-79.06310036,38525,12255,6240,2646,3
3543,43.81758024,-79.10176737,35380,11263,5882,2574,3
3544,43.80584231,-79.11445293,34917,11233,6445,2651,3
3545,43.84051137,-79.1088056,36451,12012,7710,2771,3
3546,43.66455179,-79.44334977,12494,3892,2123,2239,2
3549,43.58146929,-79.57180873,11322,3259,3839,1632,3
3550,43.71654979,-79.54886762,6403,2036,2506,1396,3
3551,43.72638891,-79.54909889,7013,2441,2897,1357,3
3554,43.72709741,-79.34732129,18072,6327,5526,2105,3
3555,43.74464471,-79.31794476,19930,6977,5964,2054,3
3563,43.5966664,-79.77304706,15299,5042,5464,1969,3
3564,43.5900076,-79.76237054,14985,4958,4656,1849,3
3568,43.84206341,-79.01252187,41611,14001,6327,2939,3
3569,43.83532573,-79.00921665,41841,13828,6567,2947,3
3576,43.75071542,-79.31997185,20440,7140,5830,2110,3
3577,43.76060536,-79.32494393,20118,7333,5099,1914,3
3578,43.82681617,-79.00771391,42498,13567,6353,2998,3
3579,43.83132493,-79.02071938,41520,13496,6639,2932,3
3582,43.63857921,-79.41634339,15129,4224,2838,1981,3
3584,43.68280219,-79.72030108,9031,2741,3290,1596,3
3585,43.67426979,-79.7337157,9957,2800,4266,1865,3
3586,43.68982994,-79.74855691,10636,3197,4456,1946,3
3587,43.68113707,-79.7429481,10684,2971,4534,1918,3
3588,43.73080201,-79.47947117,10616,3348,3484,1496,3
3589,43.7218939,-79.49439627,9256,2844,3183,1442,3
3590,43.70066169,-79.76798318,12104,3634,4702,1913,3
3591,43.69599257,-79.75794284,11324,3474,4014,1862,3
3592,43.70974814,-79.75741246,11508,3339,4727,1764,3
3593,43.70421161,-79.74856183,10796,3097,3297,1724,3
3594,43.85596863,-79.76980421,19326,5493,200000,2357,3
3595,43.86310797,-79.7271633,18543,5551,5575,2229,3
3596,43.82180763,-79.08922772,36996,11792,5668,2692,3
3601,43.52487412,-79.60897653,17245,4798,5561,2021,3
3602,43.5057463,-79.64706933,19541,5724,5526,1963,3
3603,43.51296793,-79.64202494,18642,5498,4468,1918,3
3604,43.53221094,-79.62817724,17833,4929,4892,1900,3
3605,43.54365579,-79.6107722,16231,4559,5109,1725,3
3609,43.77544439,-79.59747673,10671,3337,3833,1545,3
3610,43.84123507,-79.44362847,22123,6990,3242,2032,3
3611,43.77268773,-79.41909398,16906,5678,3085,1879,3
3625,43.57644209,-79.55466707,11797,3221,4153,1647,3
3628,43.64845976,-79.44260447,13039,3683,2468,1990,3
3629,43.64346522,-79.44009905,13493,3808,2569,1932,3
3631,43.45767116,-79.70839018,24357,7056,5260,2274,3
3633,43.59250868,-79.56105983,10117,3011,3687,1481,3
3634,43.57294881,-79.60158119,11967,3501,4248,1583,3
3635,43.58031046,-79.5933634,11154,3144,4119,1557,3
3636,43.55461489,-79.63441347,14136,4067,4178,2025,3
3637,43.5726537,-79.61782133,11987,3724,3499,1717,3
3638,44.05259249,-79.4679231,40235,11724,7007,3003,3
3639,44.06640969,-79.45235218,41693,12480,7417,3118,3
3640,44.06079692,-79.47186081,40898,11924,7258,3076,3
3641,44.13850322,-79.43730597,49150,14625,9112,3566,3
3653,43.59497479,-79.61100054,9511,2929,3421,1611,3
3654,43.58626913,-79.61394429,10664,3060,3390,1786,3
3655,43.60626946,-79.59474266,8495,2509,2917,1617,3
3656,43.61163696,-79.59256671,7908,2344,2942,1579,3
3657,43.61793206,-79.58870526,7272,2115,2829,1540,3
3665,43.56868803,-79.60849834,12657,3589,3852,1608,3
3666,43.57377269,-79.75673315,16682,4866,4295,2069,3
3670,43.58646964,-79.75398782,15315,4736,4796,1935,3
3671,43.5760627,-79.74780179,16067,4622,4183,1947,3
3672,43.58092335,-79.74277276,15809,4541,4696,2011,3
3673,43.72997699,-79.48722909,10171,3335,3242,1528,3
3674,43.53882749,-79.68968274,16024,4729,4248,1928,3
3675,43.53345742,-79.67959093,16429,4851,4343,2009,3
3676,43.5683271,-79.64721677,12738,3785,3177,1819,3
3677,43.5786663,-79.64007127,11689,3441,2860,1751,3
3678,43.59236543,-79.63076983,10141,2887,2649,1689,3
3679,43.60185731,-79.61805656,9070,2652,2797,1546,3
3680,43.58941744,-79.62150315,10607,2999,2778,1788,3
3682,43.6203385,-79.57876184,7758,2075,2383,1401,3
3683,43.62258714,-79.5953116,7007,2047,3458,1535,3
3684,43.62931429,-79.58893643,6153,1740,2926,1470,3
3685,43.59053029,-79.64842097,10591,3245,1978,1636,3
3686,43.62988069,-79.60481356,6460,1969,1949,1518,3
3687,43.70702283,-79.64437111,2848,804,1448,1132,1
3693,43.62261232,-79.54793442,7543,2379,2451,1440,3
3701,43.60750419,-79.48954187,12034,3268,3492,1696,3
3704,43.63627227,-79.5465826,6950,2016,2011,1376,3
3739,44.31713691,-79.35711423,66518,19271,11581,4459,3
3776,43.71871123,-79.78759564,13873,4305,5175,1951,3
3807,44.18182883,-79.21585573,61517,19199,200000,4197,3
3809,44.0204166,-79.2801958,44222,14040,200000,3128,3
3810,44.01770336,-79.34991209,41951,12252,200000,2991,3
3812,43.99171191,-79.47222046,35042,10074,6001,3002,3
3813,43.40236133,-79.74932703,32630,9409,7589,2210,3
3816,44.05789869,-79.44786261,41063,12248,7526,3092,3
3817,44.03461631,-79.46892251,38405,11305,6546,3068,3
3818,44.07348149,-79.43503411,42947,12858,7581,2988,3
3820,43.93169781,-79.52400152,27049,8102,5112,2231,3
3821,44.02333555,-79.5413569,34891,10139,200000,2607,3
3822,43.90371119,-79.649506,20433,5571,200000,2342,3
3823,43.95865522,-79.66103011,25146,6841,200000,2697,3
3829,43.87412205,-79.272813,31617,10131,5604,2424,3
3839,43.91447932,-80.09370955,39103,11693,7709,3417,3
3849,43.96928765,-79.47442437,32989,9584,7393,2836,3
3851,43.86285687,-79.26989274,31785,10041,6228,2457,3
3852,43.88513604,-79.24063731,34091,11072,6176,2527,3
3853,43.78063001,-79.55615732,12430,3813,3407,1507,3
3862,43.76609223,-79.52117165,11846,3949,3173,1592,3
3863,43.7691213,-79.51625442,12320,4169,2923,1619,3
3864,43.78469552,-79.45759915,16483,5435,4207,1948,3
3881,43.8347407,-79.34121968,25629,8308,5689,2117,3
3882,43.86351495,-79.32812292,28304,9297,5642,2321,3
3883,43.86723545,-79.31302483,29264,9535,5372,2422,3
3884,43.87381419,-79.32408203,29531,9653,5621,2429,3
3885,43.82885973,-79.41972288,21672,6952,3110,1834,3
3888,43.79208125,-79.45700995,16774,5723,3957,1927,3
3889,43.80972231,-79.43593159,19256,6227,4559,2058,3
3890,43.79860067,-79.45330045,17497,5914,4958,2013,3
3891,43.79250968,-79.47953346,16742,5496,4502,1872,3
3906,43.75382923,-79.39109313,16430,5879,4792,1743,3
3907,43.75154985,-79.4015846,15752,5832,4202,1841,3
3912,44.36751142,-79.31389183,72886,21479,200000,6483,3
3913,44.38307758,-79.27321181,75258,22037,200000,6760,3
3915,44.14880135,-79.4951759,49410,14448,200000,3569,3
3928,43.7260443,-79.49864976,9219,2953,3829,1517,3
3929,43.79746599,-79.33787225,22876,7731,5879,1966,3
3930,43.76357873,-79.45116262,14578,5206,4642,1829,3
3931,43.88091364,-79.25228695,33073,10864,5758,2526,3
3932,43.82582022,-79.32138127,25578,8326,5730,2267,3
3942,44.12047372,-79.62050811,41056,10933,200000,2772,3
3948,43.81351134,-79.2970717,25817,8269,4945,2394,3
3949,43.80812704,-79.32998689,24053,7776,6036,2176,3
3950,43.80936543,-79.28431802,26383,8585,200000,2483,3
3966,43.77046726,-79.46298189,14576,5001,3841,1863,3
3967,43.75241129,-79.51450441,11097,3737,4034,1643,3
3968,43.74951333,-79.54523218,9269,3049,4591,1548,3
3969,43.74518748,-79.55452793,8752,2880,3495,1814,3
3970,43.76046868,-79.55060865,10468,3527,4825,1468,3
3972,43.82056041,-79.39140157,22016,7299,4969,2125,3
3973,43.78128159,-79.15667616,30427,9700,5589,2491,3
3991,43.635538,-79.43244558,14049,4083,2670,1746,3
3992,43.63684012,-79.42526599,14513,4119,2940,1837,3
4000,43.81073674,-79.23293703,28875,9616,6364,2432,3
4001,43.81369685,-79.26458693,27321,8890,5921,2459,3
4003,43.79074771,-79.24771761,26466,9546,4768,2215,3
4004,43.80033866,-79.23333871,27837,9901,5438,2360,3
4005,43.80569327,-79.2068942,29398,10097,5782,2329,3
4016,43.6703852,-79.40012181,15149,4478,2609,2412,3
4017,43.67489067,-79.40171563,14769,4690,2932,2308,3
4018,43.72625685,-79.40886764,13715,4934,3604,1865,3
4019,43.73164487,-79.41027993,14059,5076,4029,1768,3
4020,43.69106291,-79.30964465,20862,6231,3680,2568,3
4042,44.01949099,-79.74881653,32518,9384,200000,3073,3
4105,43.69676961,-79.31262197,20291,6315,4257,2443,3
4106,43.59055214,-79.53940297,10595,2945,3765,1522,3
4107,43.59442969,-79.52678905,10541,3099,3639,1634,3
4129,43.60127185,-79.63595635,9320,2897,2675,1516,3
4130,43.63747534,-79.59570424,6007,1665,2878,1459,3
4131,43.67345728,-79.75652177,11864,3458,4575,1976,3
4134,43.70724295,-79.77670307,12813,3863,5453,2021,3
4135,43.74031407,-79.79792867,15450,4498,6338,2050,3
4137,43.38399978,-79.72310035,32452,9413,7257,2653,3
4190,43.53262635,-80.03395688,37547,11323,200000,2890,3
4191,43.58705709,-79.89225078,24086,6744,200000,2247,3
4193,43.64519637,-79.88507887,21531,6439,5413,2477,3
4195,43.62935972,-80.03248323,33333,9638,5301,3040,3
4196,43.64566366,-80.04616548,34172,9774,9874,3271,3
4213,43.44784705,-79.71512431,25771,7659,5733,2152,3
4216,43.48427382,-79.70759839,21596,6294,5443,2273,3
4217,43.50900665,-79.68060222,18975,5525,5378,2056,3
4219,43.56414681,-79.61974603,12916,3769,4502,1803,3
4220,43.52074339,-79.6671452,17801,5129,5149,1988,3
4221,43.52844916,-79.66025943,17004,4949,5161,1865,3
4223,43.55548896,-79.68410876,14901,4368,3874,1951,3
4235,43.51730674,-79.86418956,23839,7471,5973,2394,3
4236,43.50608058,-79.87467298,24759,7766,200000,2568,3
4237,43.51695379,-79.88553702,25755,8086,200000,2406,3
4238,43.5272551,-79.87763785,24627,7687,5330,2262,3
4254,44.0478571,-79.16908047,50424,15909,200000,3491,3
4263,44.01941203,-79.82099489,33545,9752,200000,3456,3
4264,43.48229965,-79.64332791,22286,6503,6260,2109,3
4265,43.49071595,-79.66432361,20756,6011,5884,1909,3
4266,43.42381346,-79.74192253,27811,8039,6383,2355,3
4281,43.78392136,-79.14402768,31137,10438,5352,2543,3
4282,43.80397862,-79.15713226,32071,10725,6032,2393,3
4283,43.79339165,-79.16656312,30193,10964,5673,2286,3
4284,43.78925413,-79.18380836,29195,10752,5734,2306,3
4285,43.81577188,-79.30894999,25675,8260,4856,2354,3
4319,43.53635029,-79.90044689,25400,6917,6844,2313,3
4469,44.29474329,-79.19603985,73387,20988,200000,4941,3
4478,43.65483561,-79.89480159,22345,6599,5359,2539,3
4479,43.64748593,-79.929347,24263,7128,5170,2628,3
4480,43.65568207,-79.93309075,24581,7190,5401,2755,3
4481,43.64988087,-79.97715531,28108,8374,200000,2825,3
4490,44.26340291,-79.33675844,63502,18341,200000,4051,3
4491,44.20056123,-79.48286142,54511,15887,9806,3682,3
4493,44.3588797,-79.43169471,65999,19035,200000,4327,3
4507,43.82796727,-79.5958217,16028,4581,6276,2105,3
4508,43.83810224,-79.57135535,17294,5587,5573,1883,3
4509,43.83669123,-79.55295821,17161,5360,4616,1816,3
4620,43.81135015,-79.31966922,24808,7985,5921,2318,3
4621,43.81473246,-79.31768969,25173,8092,6129,2337,3
4622,43.81418069,-79.2176036,29302,10035,6537,2404,3
4623,43.8118182,-79.20881419,29641,10122,6936,2414,3
4624,43.79648387,-79.13997531,32285,10717,5923,2420,3
4656,43.83086558,-79.29481208,27261,8806,5048,2377,3
4657,43.86301869,-79.34267073,27675,9209,4674,2356,3
4658,43.85872345,-79.36103887,26659,8892,4650,2235,3
4659,43.84912429,-79.27107011,29572,9602,5335,2262,3
4685,43.60338288,-79.65038041,9324,2514,2069,1476,3
4694,43.8150358,-79.33229851,24679,7905,5777,2192,3
4695,43.74992965,-79.6120088,7047,2131,2573,1413,3
4696,43.86453313,-79.41990717,24778,7562,5209,2254,3
4719,43.80282191,-79.17828154,30848,10403,5960,2416,3
4720,43.80232576,-79.31348141,24363,8023,6296,2224,3
4721,43.84626096,-79.50575542,19645,6037,4750,2036,3
4722,43.7407539,-79.61583462,5680,1713,2292,1243,3
4723,43.7996429,-79.57000919,13304,4237,4284,1674,3
4724,43.7888186,-79.60979144,10981,3341,4024,1632,3
4725,43.84333475,-79.28594314,28575,9325,5377,2268,3
4729,43.8816259,-79.27887999,31977,10383,5866,2587,3
4739,43.80313089,-79.22280429,28467,9835,5824,2386,3
4740,43.80401956,-79.21436526,29059,10023,5981,2344,3
4741,43.5959453,-79.62619016,9872,2799,2760,1656,3
4742,43.54795203,-79.66844299,15010,4315,4342,2004,3
4743,43.57218471,-79.68305798,12846,3534,3703,1882,3
4744,43.5834063,-79.67261587,11356,3129,3634,1624,3
4745,43.69683896,-79.78008881,13060,3875,4157,1932,3
4746,43.72495022,-79.73420981,10287,3000,4154,1828,3
4747,43.72224727,-79.70457867,7390,2111,2688,1755,3
4748,43.72726849,-79.70863143,7775,2253,3277,1698,3
4749,43.88094177,-79.95615564,28619,8966,200000,2911,3
4750,43.83231406,-80.02958065,34448,10575,200000,3006,3
4751,43.72634938,-79.77893853,13518,4123,5471,1918,3
4752,43.70899216,-79.79795469,14435,4430,4861,2136,3
4753,43.83546068,-79.11741609,35648,11982,6652,2711,3
4754,43.82786085,-79.03421022,40933,13337,6743,2837,3
4755,43.68556933,-79.41582971,13471,4087,3140,1979,3
4756,43.69026292,-79.42771551,12738,3994,3828,1911,3
4757,43.79646337,-79.46477856,16800,5424,4514,1867,3
4758,44.01040003,-79.48579566,35818,10785,7050,2961,3
4765,43.81138075,-79.27432031,26946,8753,5700,2472,3
4766,43.82279082,-79.4394059,22325,7216,4461,1928,3
4767,43.62248244,-79.61321482,7117,1904,1705,1571,3
4768,43.615137,-79.62096284,7890,2118,3466,1547,3
4769,43.60867914,-79.62810159,8635,2656,2172,1450,3
4770,43.579609,-79.66107387,11773,3644,2286,1608,3
4771,43.56894699,-79.67182505,12814,3902,3391,1754,3
4772,43.90168673,-80.11283793,41009,12216,8148,3538,3
4814,43.5959417,-79.65837174,10076,2779,2510,1652,3
4857,44.01952904,-80.06077552,41582,12986,200000,4199,3
4901,43.90800405,-80.12456147,40957,12325,7723,3643,3
4985,43.86192476,-79.45393422,23196,7084,4914,2093,3
4986,43.80376447,-79.46566589,17465,5610,4531,1923,3
4987,43.80083951,-79.47759304,17155,5596,4699,1774,3
4988,43.85102825,-79.38719891,24806,8488,4084,2119,3
4989,43.85509431,-79.4000684,24364,8051,4525,2086,3
4990,43.86797566,-79.43131302,24475,7388,3989,2333,3
4991,43.85959565,-79.43023475,23780,7312,3920,2179,3
5006,44.14725488,-79.86229415,45670,12726,26103,4031,3
5011,43.87720535,-79.29879738,30814,10021,5539,2448,3
5012,43.86842395,-79.29409771,30292,9811,5095,2349,3
5013,43.87974146,-79.35286582,28879,9623,5849,2362,3
5014,43.79807959,-79.43241007,18328,5979,4544,2179,3
5018,43.54405563,-79.63522499,17522,5092,6962,1696,3
5035,43.53358095,-79.65268197,16608,4957,5167,1853,3
5036,43.54874189,-79.6938215,15442,4611,3337,1852,3
5037,43.54336632,-79.70137096,15898,4748,4008,1880,3
5038,43.58745513,-79.77560313,15621,5346,4979,1908,3
5039,43.57183216,-79.77397698,16960,5251,5802,2080,3
5040,43.56445688,-79.7677947,17842,5125,5308,2035,3
5041,43.56225515,-79.75910115,17214,5202,5436,2011,3
5042,43.46168755,-79.69609247,23892,6965,5020,2144,3
5047,44.05381184,-79.43436185,41613,12383,8284,2998,3
5048,44.2408438,-79.45907194,57165,16640,10118,3719,3
5053,43.46158232,-79.73460574,23886,7267,6313,2348,3
5054,43.46946489,-79.72576483,23082,7179,6298,2423,3
5055,43.92466161,-80.08933404,38446,11413,6588,3450,3
5056,43.92284603,-80.12059806,40725,12229,7069,3711,3
5057,43.44019457,-79.72897699,25958,7562,6029,2378,3
5058,43.43379833,-79.7253962,26677,7746,5526,2324,3
5059,43.4738297,-79.68844131,22510,6658,5009,2140,3
5060,43.48280069,-79.67953791,21791,6456,5357,2036,3
5104,43.46992979,-79.69746379,23211,6776,4775,2141,3
5107,43.81456278,-79.13194846,33392,11252,5881,2538,3
5108,43.82651539,-79.14898762,34161,11489,200000,2714,3
5109,43.82807347,-79.13307928,34960,11826,7189,2721,3
5110,43.83632211,-79.12843262,35780,11755,6760,2695,3
5114,43.80468031,-79.42927642,19107,6184,4250,2134,3
5116,43.58931292,-79.70857556,13384,3735,3690,1891,3
5117,43.5796334,-79.6959437,13253,3607,4683,1991,3
5118,43.58420593,-79.68790363,12273,3307,3937,1843,3
5119,43.5893264,-79.68303384,11580,3279,3143,1743,3
5120,43.6073404,-79.68366099,10869,3339,3133,1692,3
5121,43.59769654,-79.6715164,10510,2908,2744,1692,3
5122,43.66335493,-79.71739247,9545,2694,4554,1846,3
5123,43.65813587,-79.7335181,10491,3128,4116,1727,3
5124,43.6512479,-79.72499404,10424,3271,4471,1666,3
5145,44.22005487,-79.4592236,55311,16099,8458,3679,3
5153,43.89227128,-79.73530762,21232,5989,6308,2571,3
5154,43.53276042,-79.71458459,17086,5192,4254,1862,3
5155,43.52164896,-79.70203648,17939,5205,4552,2018,3
5156,43.5236071,-79.69285006,17650,5148,4636,2019,3
5157,43.56763015,-79.73620262,15854,4651,4117,2026,3
5163,43.73313622,-79.806913,15476,4817,6091,2018,3
5175,43.5720335,-79.73042268,15271,4505,4186,1983,3
5178,43.58439404,-79.62904491,11001,3202,2953,1720,3
5182,43.8012984,-79.4412648,18441,6001,4358,2135,3
5183,43.80904438,-79.45333637,18324,5917,3796,1947,3
5184,43.81730726,-79.464817,18651,5940,4345,1778,3
5185,43.78302673,-79.61784188,10520,2899,5552,1534,3
5186,43.7908222,-79.63940714,11139,3175,4750,1583,3
5187,43.87290349,-79.38762148,26659,8929,5023,2290,3
5188,43.86698087,-79.40418181,25289,7908,4912,2216,3
5189,43.89997131,-79.42640223,27777,8422,5143,2574,3
5190,43.90152307,-79.43690606,27395,8344,4772,2650,3
5191,43.98545036,-79.48215607,33783,9717,6519,2814,3
5196,43.843164,-78.98798124,43436,14221,6816,2958,3
5197,43.86587597,-79.03432857,40720,13091,6462,2854,3
5198,43.85231714,-79.09986071,37774,12424,200000,2909,3
5199,44.1218071,-79.12446163,57598,18207,9786,4088,3
5200,44.09222795,-79.11142409,56604,17945,10044,3916,3
5201,43.85536465,-79.43910372,23026,7151,3183,2071,3
5202,43.85303962,-79.45186498,22337,6824,3573,2051,3
5203,43.86464192,-79.44118292,23798,7269,3889,2278,3
5213,44.2300255,-79.48907737,57757,16750,200000,3939,3
5214,43.86171125,-79.05296729,39843,12913,6968,2851,3
5283,44.10595501,-79.55762982,40793,10574,9153,2936,3
5284,44.10329299,-79.58485359,41050,10924,22817,2858,3
5285,44.16376901,-79.86310574,46418,12934,26494,3991,3
5300,43.84138256,-79.09717756,36678,11976,6276,2775,3
5301,43.84465709,-79.08421604,37186,12229,5861,2749,3
5311,43.70725996,-79.34043306,18340,5818,4208,2375,3
5312,43.70472065,-79.34517401,18259,5783,4174,2338,3
5313,43.71590545,-79.32926365,19143,6825,4623,2231,3
5314,43.70205577,-79.59080063,2870,906,1525,1027,1
5353,43.66790719,-79.38725357,16079,4700,2637,2471,3
5354,43.6643358,-79.38925307,16153,4665,2554,2336,3
5355,43.82445137,-79.29118067,27228,8679,4821,2483,3
5356,43.81785862,-79.28825187,26639,8532,5335,2587,3
5357,43.64347358,-79.43470196,13819,3891,3013,1979,3
5358,43.65537545,-79.46606562,11406,3473,1922,1988,2
5359,43.65612681,-79.46262053,11641,3320,2005,1966,3
5360,43.71167585,-79.39547368,14516,4974,3550,2116,3
5361,43.70894254,-79.3946847,14716,4856,3312,2256,3
5362,43.74946608,-79.59102737,7478,2379,2648,1662,3
5365,43.75882291,-79.58498881,8424,2680,4005,1653,3
